ID,Creation time,Notes,Dev Internal,Name,Blocked,Regression,Story points,Owner,Phase,Severity,Sprint
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=296097"",""296097"")",Mon Jun 24 21:36:55 UTC 2019,,No,Problem with the UFT 14.52 add in for Mobile Center,No,Unknown,,Jack Zhao,Done,High,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=798003"",""798003"")",Mon May 23 14:03:52 UTC 2022,,No,[QA Validation] GWT 2.9.0,No,,0,Jie Zhang (Sagi),Ready for QA,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=112183"",""112183"")",Tue Jul 18 08:00:00 UTC 2017,,No,[Quality][WebAcc] Fix WebAcc defects from previous releases,No,,5,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=726012"",""726012"")",Tue Dec 28 14:14:32 UTC 2021,"cpe, to us",No,"regular expression evaluator evaluates correctly and it is sensitive to capital letter. However, UFT ignore capital letter of regular expression in OR. Please help to verify.",No,Escaped Defect,,Yigao 'Freeman' Fan,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180327"",""180327"")",Fri Aug 31 17:11:43 UTC 2018,14.50,No,"[Report] Got ""cannot identify object"" error, instead of ""Fail to reserve environment"" when running UFT scripts on an unavailable device if the first line is Device.App.MobileWebView.XX",No,Escaped Defect,1,Jack Zhao,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=533070"",""533070"")",Wed Dec 09 09:01:11 UTC 2020,,Yes,[RPA][Research] Investigate how to identify the browser better in RPA,No,,5,'Hua-Ming Zhai',New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=582104"",""582104"")",Wed Mar 03 00:52:28 UTC 2021,to US,No," SD02803276 Apps Selection  By Version & Build is not Working",No,New Feature,,Menachem Meth,Planned,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138916"",""138916"")",Wed May 17 08:00:00 UTC 2017,,No,'[Spy - LeanFT] Can't use File Placeholder property for verification',No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137661"",""137661"")",Thu May 18 08:00:00 UTC 2017,,No,'[Spy - LeanFT] Can't use Name property to validate Tab Control object',No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136900"",""136900"")",Thu May 18 08:00:00 UTC 2017,,No,'[Spy - LeanFT] Can't use Name property to Validate webelement',No,,1,,Duplicate,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136899"",""136899"")",Sun Jun 11 08:00:00 UTC 2017,,No,'[Spy - LeanFT] Can't validate area object using Name properties',No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138656"",""138656"")",Wed May 17 08:00:00 UTC 2017,,No,'[Spy - LeanFT] Can't validate area object using Target properties',No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137657"",""137657"")",Wed May 17 08:00:00 UTC 2017,,No,'[Spy - LeanFT] Targer/Href cannot be used for verify for Image object',No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=181346"",""181346"")",Fri Aug 31 17:21:13 UTC 2018,,No,"[SRF] Nothing is recorded on a ""enter a password"" operation in React UX Password field",No,Escaped Defect,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180316"",""180316"")",Fri Aug 31 16:01:55 UTC 2018,Backlog,No,'[SRF]Running LFT script on IE windows 10 1280X1024 - runs really slow when when there is more than one environment',No,Escaped Defect,,zhun miao,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=181333"",""181333"")",Fri Aug 31 16:38:14 UTC 2018,Vika: postpone,No,[SRF][Stability][UFT cloud execution] Failed to run UFT cloud execution due to Docker errors occasionally. (Around 1 in 150 runs),No,Version Regression,,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180315"",""180315"")",Fri Aug 31 15:59:48 UTC 2018,Vika: Postpone,No,[SRF][UFT Burst]HTML Report cannot highlight the element in the screenshot (highlight offset),No,Escaped Defect,1,zhun miao,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180314"",""180314"")",Fri Aug 31 15:43:05 UTC 2018,Vika: postpone,No,[SRF][UFT cloud] Fail to connect to SRF error occurs during cloud execution sometimes,No,Version Regression,1,'Yi-Bin 'Kim' Guo',Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180325"",""180325"")",Fri Aug 31 17:05:57 UTC 2018,,No,"[Stability][UFT cloud execution] Not all steps are displayed in SRF report for UFT cloud execution, it occurs 1 in 200 runs.",No,Version Regression,,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122269"",""122269"")",Thu Nov 16 08:00:00 UTC 2017,,No,Step is recorded twice when clicking on WKWebView,No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=1409100"",""1409100"")",Mon Jan 15 15:51:45 UTC 2024,,No,Support for Island Browser,No,New Feature,,Mandy Chen,New,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=1814381"",""1814381"")",Mon Mar 17 20:57:34 UTC 2025,,No,This is an inquiry to find a way/script to add customized http header value in browser.,No,,,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=306316"",""306316"")",Fri Jul 19 17:44:19 UTC 2019,,No,Timing issue that causes the HPE Functional Testing Agent to not recognize the User Name object on the page.,No,Unknown,,Michal Angel,Deferred,High,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180337"",""180337"")",Fri Aug 31 17:56:50 UTC 2018,,No,[UFT Burst] Cannot run analog script with burst mode.,No,Escaped Defect,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180342"",""180342"")",Fri Aug 31 18:06:41 UTC 2018,,No,[UFT Burst] Cannot run script with mouse replay mode.,No,Escaped Defect,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180332"",""180332"")",Fri Aug 31 17:41:49 UTC 2018,,No,[UFT Burst] The maintenance and update mode step should be add into SRF result.,No,Escaped Defect,1,Jack Zhao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=292639"",""292639"")",Mon Aug 21 08:00:00 UTC 2017,,No,UFT Compatible GWT 2.8.1,Yes,Unknown,,Bo Wang,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137979"",""137979"")",Mon Jul 03 08:00:00 UTC 2017,,No,[UFT]“General run error” when running WebUtil.LaunchBrowser with invalidate parameters,No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180336"",""180336"")",Fri Aug 31 17:51:43 UTC 2018,,No,[UFT Mobile Burst] > No screenshots for non execution steps,No,Escaped Defect,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=359185"",""359185"")",Wed Dec 25 09:00:41 UTC 2019,,No,UFT object recognition on Chrome 78 using UFT 14.53,No,Unknown,,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=181350"",""181350"")",Fri Aug 31 17:28:12 UTC 2018,"Low priority, take as limitation now",No,[UFT remote record] Comparison tool in SPY window is  easy to make UFT crash,No,Escaped Defect,1,Chengzhe 'Jason' Xu,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=181353"",""181353"")",Fri Aug 31 17:34:28 UTC 2018,Hard to fix,No,[UFT Remote Record][Performance] The UFT will get stuck in a few seconds(about 40s) before open mobile VNC.,No,Escaped Defect,1,Shuhui Fu,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=181344"",""181344"")",Fri Aug 31 17:13:50 UTC 2018,take as limitation now,No,"[UFT remote record] Should not show SRF device in ""Open Application in HPE Mobile Center"" window.",No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=180351"",""180351"")",Fri Aug 31 18:19:43 UTC 2018,,No,"[UFT remote record] Sometimes VNC shows white screen when start recording, you have to record again in order to show VNC, refresh is not working in this case",No,Escaped Defect,1,zhun miao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=181370"",""181370"")",Fri Aug 31 18:24:29 UTC 2018,,No,"[UFT][RnR] ""Use StormRunner Functional"" selection in RnR setting is not kept on the newly created test.",No,Escaped Defect,,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131661"",""131661"")",Mon Jan 09 08:00:00 UTC 2017,,No,"[UFT][R&R] when device and apps are selected in record and run settings and we open ""Open in MC"" the selection does not appear in the MC windows",No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=1808011"",""1808011"")",Mon Feb 17 15:37:51 UTC 2025,,No,UFT unable to work with iFrame object in Angular infrastructure webpage,No,,15,Yigao 'Freeman' Fan,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=828150"",""828150"")",Wed Jul 13 14:15:51 UTC 2022,,No,[Web 2.0][AspAjaxAccordion]  The scripts that can't record correctly when I click the non text area.,No,Escaped Defect,,Zhishuai 'Max' Wang,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=832046"",""832046"")",Tue Jul 12 15:28:40 UTC 2022,"cpe, to us",No,[Web] Don't support customized property like 'attribute/readyState' property Name for Browser/Page/Frame objects.,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=629061"",""629061"")",Thu Jun 17 16:25:39 UTC 2021,,No,[Web] Exist method issues regarding Child objects,No,Escaped Defect,,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=1214001"",""1214001"")",Mon Oct 09 10:15:25 UTC 2023,,No,[Web] Fail to recognize the Web TO using Web RnR to launch Chrome under certain circumstances,No,New Feature,,Jie Zhang (Sagi),New,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129921"",""129921"")",Thu Jan 05 08:00:00 UTC 2017,,No,"[XML Output Value] An error message is shown and the header contains ""QuickTest Professional""",No,Escaped Defect,1,,Done,Low,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=512060"",""512060"")",Wed Oct 28 13:13:49 UTC 2020,,Yes,[DevInternal][Research] Investigate for Browser stack integration,No,,,Kern Zhou,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127586"",""127586"")",Thu Feb 01 08:00:00 UTC 2018,Tsachi_Close_Fix,No,[JavaCEF] Record navigation in javaCEF browser sometimes could not generate in script,No,Escaped Defect,1,'Yun-Sheng Liu',Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136654"",""136654"")",Tue Jun 06 08:00:00 UTC 2017,,No,[JavaCEF Sharp] Browser property shows unknown browser,No,New Feature,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=125057"",""125057"")",Wed Jan 29 08:00:00 UTC 2014,,No,'TBD - Add support for Webkit (SBM)',No,,,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=357184"",""357184"")",Wed Dec 25 09:02:57 UTC 2019,,No,UFT object recognition on Chrome 78 using UFT 14.53,No,Unknown,,Jie Zhang (Sagi),Deferred,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=116477"",""116477"")",Mon Jul 21 08:00:00 UTC 2014,,No,Record Browser.FullScreen steps,No,,2,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=115493"",""115493"")",Mon Jul 21 08:00:00 UTC 2014,,No,Record Browser.Home steps,No,,1,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=120067"",""120067"")",Thu Sep 04 08:00:00 UTC 2014,,No,Record Browser.Stop steps,No,,1,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=107521"",""107521"")",Tue Sep 05 08:00:00 UTC 2017,,No,'Record - cannot execute a recorded script that record auto complete results from google search',No,New Feature,1,Chu Jun Dong,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=107554"",""107554"")",Tue Sep 05 08:00:00 UTC 2017,,No,"'Record - cannot replay recorded script that record ""enter"" in google search'",No,Escaped Defect,1,Chu Jun Dong,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108963"",""108963"")",Tue Dec 23 08:00:00 UTC 2014,,No,"[Cross Browser] Align Browser RO Property ""hasmenubar""",No,,1,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109067"",""109067"")",Tue Dec 23 08:00:00 UTC 2014,,No,"[Cross Browser] Align Browser ROProperty ""hasstatusbar""",No,,1,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109073"",""109073"")",Tue Dec 23 08:00:00 UTC 2014,,No,"[Cross Browser] Align Browser RO Property ""hastoolbar""",No,,1,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121470"",""121470"")",Thu Nov 13 08:00:00 UTC 2014,,No,[Cross Browser] Browser.FullScreen on Chrome,No,,2,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122435"",""122435"")",Thu Nov 13 08:00:00 UTC 2014,,No,[Cross Browser] Browser.Home on Chrome,No,,2,Yoni Hotam,In Progress,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122516"",""122516"")",Thu Nov 13 08:00:00 UTC 2014,,No,[Cross Browser] Location Selector  in Chrome record,No,,2,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122568"",""122568"")",Thu Nov 13 08:00:00 UTC 2014,,No,[Cross Browser Usability] Consolidated result report,No,,,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121586"",""121586"")",Thu Nov 13 08:00:00 UTC 2014,,No,'[Cross Browser Usability] Execution engine - framework to support additional iteration over global iteration',No,,,Yoni Hotam,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=106807"",""106807"")",Wed Dec 17 08:00:00 UTC 2014,,No,'[Cross Browser Usability] GUI - enable operation set browser for record',No,,,'Yun-Sheng Liu',New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=106804"",""106804"")",Wed Dec 17 08:00:00 UTC 2014,,No,'[Cross Browser Usability] GUI - enable operations move up/down',No,,,'Yun-Sheng Liu',New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108694"",""108694"")",Wed Dec 17 08:00:00 UTC 2014,,No,'[Cross Browser Usability] GUI - new settings for multiple browsers selection',No,,,'Yun-Sheng Liu',New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109496"",""109496"")",Thu Jan 08 08:00:00 UTC 2015,,No,'[Cross Browser Usability] Refine current web setting in record & run settings into WPF - cont.',No,,,'Yun-Sheng Liu',New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108686"",""108686"")",Wed Dec 17 08:00:00 UTC 2014,,No,'[Cross Browser Usability] Web add-in side - provide browsers iteration data',No,,,'Yun-Sheng Liu',New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=106813"",""106813"")",Wed Dec 17 08:00:00 UTC 2014,,No,'[Cross Browser Usability] Web add-in side - support run on all detected browsers',No,,,'Yun-Sheng Liu',New,,
